Customer ID,Document Type,Document ID,Reference,Document Date,Due Date,Payment Date,Arrear Days,Amount,Currency,Dispute,Dispute Date,Dispute Reason,Dispute Resolution Date,Dispute Resolution Time
10072,Invoice,1004594,1004594,07-07-2023,05-09-2023,07-10-2023,32,294.73,EUR,Yes,27-08-2023,Pricing,06-10-2023,40
10072,Credit Note,1006661,1004587,07-07-2023,07-07-2023,07-07-2023,0,-9057.73,EUR,No,,,,
10072,Invoice,1004612,1004612,14-07-2023,12-09-2023,31-08-2023,-12,8668.84,EUR,No,,,,
10072,Invoice,1004556,1004556,16-07-2023,14-09-2023,07-09-2023,-7,3792.19,EUR,No,,,,
10072,Invoice,1004559,1004559,19-07-2023,17-09-2023,14-09-2023,-3,6834.35,EUR,No,,,,
10072,Invoice,1004618,1004618,28-07-2023,26-09-2023,25-09-2023,-1,8933.55,EUR,No,,,,
10072,Invoice,1004607,1004607,30-07-2023,28-09-2023,17-09-2023,-11,2669.1,EUR,No,,,,
10072,Credit Note,1006659,1004539,09-08-2023,09-08-2023,09-08-2023,0,-5013.73,EUR,No,,,,
10072,Invoice,1004619,1004619,14-08-2023,13-10-2023,07-10-2023,-6,760.23,EUR,No,,,,
10072,Invoice,1004567,1004567,28-08-2023,27-10-2023,22-10-2023,-5,694.53,EUR,No,,,,
10072,Invoice,1004569,1004569,02-09-2023,01-11-2023,31-10-2023,-1,6801.8,EUR,No,,,,
10072,Invoice,1004598,1004598,06-09-2023,05-11-2023,02-11-2023,-3,7792.25,EUR,No,,,,
10072,Invoice,1004571,1004571,07-09-2023,06-11-2023,31-10-2023,-6,1978.91,EUR,No,,,,
10072,Invoice,1004588,1004588,08-09-2023,07-11-2023,06-12-2023,29,7594.55,EUR,Yes,22-10-2023,Billing,01-12-2023,40
10072,Invoice,1004546,1004546,11-09-2023,10-11-2023,13-01-2024,64,5176.49,EUR,Yes,03-11-2023,Billing,12-01-2024,70
10072,Invoice,1004593,1004593,15-09-2023,14-11-2023,14-11-2023,0,1735.63,EUR,No,,,,
10072,Invoice,1004563,1004563,27-09-2023,26-11-2023,09-01-2024,44,7640.88,EUR,Yes,25-11-2023,Delivery,07-01-2024,43
10072,Invoice,1004591,1004591,27-09-2023,26-11-2023,26-11-2023,0,3597.31,EUR,No,,,,
10072,Invoice,1004582,1004582,04-10-2023,03-12-2023,30-11-2023,-3,1338.44,EUR,Yes,24-10-2023,Pricing,25-11-2023,32
10072,Invoice,1004606,1004606,06-10-2023,05-12-2023,22-11-2023,-13,9655.31,EUR,No,,,,
10072,Invoice,1004595,1004595,05-11-2023,04-01-2024,24-12-2023,-11,5985.26,EUR,No,,,,
10072,Invoice,1004616,1004616,05-11-2023,04-01-2024,04-01-2024,0,4044.87,EUR,No,,,,
10072,Invoice,1004537,1004537,24-11-2023,23-01-2024,21-01-2024,-2,3413.97,EUR,No,,,,
10072,Invoice,1004531,1004531,01-12-2023,30-01-2024,20-01-2024,-10,914.09,EUR,No,,,,
10072,Credit Note,1006662,1004588,01-12-2023,01-12-2023,01-12-2023,0,-7594.55,EUR,No,,,,
10072,Invoice,1004557,1004557,13-12-2023,11-02-2024,30-01-2024,-12,2065.47,EUR,No,,,,
10072,Invoice,1004549,1004549,25-12-2023,23-02-2024,08-02-2024,-15,7669.0,EUR,No,,,,
10072,Invoice,1004579,1004579,08-01-2024,08-03-2024,05-03-2024,-3,4686.71,EUR,No,,,,
10072,Invoice,1004555,1004555,26-01-2024,26-03-2024,26-04-2024,31,7600.61,EUR,No,,,,
10072,Invoice,1004597,1004597,28-01-2024,28-03-2024,27-03-2024,-1,2578.95,EUR,No,,,,
10072,Invoice,1004585,1004585,03-02-2024,03-04-2024,28-03-2024,-6,4951.93,EUR,No,,,,
10072,Invoice,1004545,1004545,04-02-2024,04-04-2024,26-03-2024,-9,8693.22,EUR,No,,,,
10072,Invoice,1004538,1004538,09-02-2024,09-04-2024,26-03-2024,-14,7625.34,EUR,No,,,,
10072,Invoice,1004583,1004583,27-02-2024,27-04-2024,18-04-2024,-9,5220.55,EUR,No,,,,
10072,Invoice,1004590,1004590,09-03-2024,08-05-2024,20-07-2024,73,8875.04,EUR,Yes,27-04-2024,Billing,17-07-2024,81
10072,Invoice,1004608,1004608,14-04-2024,13-06-2024,18-07-2024,35,5609.52,EUR,Yes,10-05-2024,Delivery,16-07-2024,67
10072,Invoice,1004550,1004550,15-04-2024,14-06-2024,30-05-2024,-15,9885.23,EUR,No,,,,
10072,Invoice,1004584,1004584,21-04-2024,20-06-2024,13-06-2024,-7,1088.49,EUR,No,,,,
10072,Invoice,1004533,1004533,23-04-2024,22-06-2024,10-06-2024,-12,4242.48,EUR,No,,,,
10072,Invoice,1004604,1004604,26-04-2024,25-06-2024,25-06-2024,0,8199.59,EUR,No,,,,
10072,Invoice,1004564,1004564,29-04-2024,28-06-2024,21-08-2024,54,3865.87,EUR,Yes,15-06-2024,Billing,20-08-2024,66
10072,Invoice,1004542,1004542,06-05-2024,05-07-2024,27-06-2024,-8,5315.63,EUR,No,,,,
10072,Invoice,1004544,1004544,20-05-2024,19-07-2024,05-07-2024,-14,9679.66,EUR,No,,,,
10072,Invoice,1004532,1004532,24-05-2024,23-07-2024,23-07-2024,0,8105.41,EUR,No,,,,
10072,Invoice,1004536,1004536,13-06-2024,12-08-2024,04-09-2024,23,5073.63,EUR,No,,,,
10072,Invoice,1004535,1004535,16-06-2024,15-08-2024,02-08-2024,-13,2819.74,EUR,No,,,,
10072,Invoice,1004543,1004543,20-06-2024,19-08-2024,10-08-2024,-9,457.45,EUR,No,,,,
10072,Invoice,1004609,1004609,15-07-2024,13-09-2024,02-09-2024,-11,3673.25,EUR,No,,,,
10072,Credit Note,1006663,1004590,17-07-2024,17-07-2024,17-07-2024,0,-8875.04,EUR,No,,,,
10072,Invoice,1004596,1004596,22-07-2024,20-09-2024,05-09-2024,-15,9562.18,EUR,No,,,,
10072,Invoice,1004574,1004574,28-07-2024,26-09-2024,26-09-2024,0,6459.43,EUR,No,,,,
10072,Invoice,1004580,1004580,02-08-2024,01-10-2024,11-10-2024,10,4799.75,EUR,No,,,,
10072,Invoice,1004614,1004614,07-08-2024,06-10-2024,23-09-2024,-13,6980.69,EUR,No,,,,
10072,Invoice,1004581,1004581,13-08-2024,12-10-2024,30-09-2024,-12,8201.48,EUR,No,,,,
10072,Invoice,1004529,1004529,11-09-2024,10-11-2024,07-11-2024,-3,503.18,EUR,No,,,,
10072,Invoice,1004540,1004540,29-09-2024,28-11-2024,22-11-2024,-6,7601.7,EUR,No,,,,
10072,Invoice,1004562,1004562,30-09-2024,29-11-2024,27-11-2024,-2,7988.73,EUR,No,,,,
10072,Invoice,1004530,1004530,11-10-2024,10-12-2024,10-12-2024,0,1098.58,EUR,No,,,,
10072,Invoice,1004558,1004558,19-10-2024,18-12-2024,13-12-2024,-5,4431.94,EUR,No,,,,
10072,Invoice,1004570,1004570,20-10-2024,19-12-2024,19-12-2024,0,2009.02,EUR,No,,,,
10072,Invoice,1004575,1004575,28-10-2024,27-12-2024,20-12-2024,-7,4542.51,EUR,No,,,,
10072,Invoice,1004572,1004572,29-10-2024,28-12-2024,31-12-2024,3,197.24,EUR,No,,,,
10072,Invoice,1004541,1004541,07-11-2024,06-01-2025,23-12-2024,-14,852.68,EUR,No,,,,
10072,Invoice,1004560,1004560,27-11-2024,26-01-2025,11-01-2025,-15,3053.85,EUR,No,,,,
10072,Invoice,1004573,1004573,03-12-2024,01-02-2025,22-01-2025,-10,2664.78,EUR,No,,,,
10072,Invoice,1004603,1004603,16-12-2024,14-02-2025,31-01-2025,-14,583.81,EUR,No,,,,
10072,Invoice,1004615,1004615,18-12-2024,16-02-2025,07-02-2025,-9,955.44,EUR,No,,,,
10072,Invoice,1004568,1004568,29-12-2024,27-02-2025,11-03-2025,12,8635.51,EUR,No,,,,
10072,Invoice,1004578,1004578,29-12-2024,27-02-2025,22-02-2025,-5,4665.48,EUR,No,,,,
10072,Invoice,1004547,1004547,31-12-2024,01-03-2025,19-02-2025,-10,8626.25,EUR,No,,,,
10072,Invoice,1004552,1004552,31-12-2024,01-03-2025,18-02-2025,-11,1861.24,EUR,No,,,,
10073,Invoice,1004625,1004625,08-01-2023,07-02-2023,30-01-2023,-8,9712.0,EUR,No,,,,
10073,Invoice,1004622,1004622,14-01-2023,13-02-2023,10-04-2023,56,9046.59,EUR,Yes,07-02-2023,Pricing,07-04-2023,59
10073,Invoice,1004679,1004679,17-01-2023,16-02-2023,01-02-2023,-15,2426.47,EUR,No,,,,
10073,Invoice,1004676,1004676,19-01-2023,18-02-2023,11-02-2023,-7,3064.98,EUR,No,,,,
10073,Invoice,1004674,1004674,09-02-2023,11-03-2023,25-02-2023,-14,2513.19,EUR,No,,,,
10073,Invoice,1004637,1004637,10-02-2023,12-03-2023,04-03-2023,-8,8556.77,EUR,No,,,,
10073,Invoice,1004680,1004680,17-03-2023,16-04-2023,12-04-2023,-4,8183.3,EUR,No,,,,
10073,Invoice,1004667,1004667,20-03-2023,19-04-2023,10-04-2023,-9,3136.91,EUR,No,,,,
10073,Invoice,1004626,1004626,01-04-2023,01-05-2023,26-04-2023,-5,2861.32,EUR,No,,,,
10073,Credit Note,1006664,1004622,07-04-2023,07-04-2023,07-04-2023,0,-9046.59,EUR,No,,,,
10073,Invoice,1004651,1004651,09-04-2023,09-05-2023,27-04-2023,-12,9606.1,EUR,No,,,,
10073,Invoice,1004671,1004671,17-04-2023,17-05-2023,10-05-2023,-7,2752.09,EUR,No,,,,
10073,Invoice,1004656,1004656,19-04-2023,19-05-2023,09-05-2023,-10,5600.88,EUR,No,,,,
10073,Invoice,1004636,1004636,27-05-2023,26-06-2023,22-06-2023,-4,1772.4,EUR,No,,,,
10073,Invoice,1004644,1004644,07-06-2023,07-07-2023,10-07-2023,3,4960.2,EUR,No,,,,
10073,Invoice,1004646,1004646,27-06-2023,27-07-2023,18-07-2023,-9,499.46,EUR,No,,,,
10073,Invoice,1004629,1004629,06-08-2023,05-09-2023,24-08-2023,-12,6403.0,EUR,No,,,,
10073,Invoice,1004675,1004675,16-08-2023,15-09-2023,02-09-2023,-13,5792.64,EUR,No,,,,
10073,Invoice,1004669,1004669,31-08-2023,30-09-2023,24-09-2023,-6,8306.47,EUR,No,,,,
10073,Invoice,1004650,1004650,06-09-2023,06-10-2023,03-10-2023,-3,1986.56,EUR,No,,,,
10073,Invoice,1004681,1004681,08-09-2023,08-10-2023,01-10-2023,-7,3638.67,EUR,No,,,,
10073,Invoice,1004638,1004638,09-09-2023,09-10-2023,08-10-2023,-1,7133.21,EUR,No,,,,
10073,Invoice,1004648,1004648,11-09-2023,11-10-2023,28-11-2023,48,1707.78,EUR,Yes,02-10-2023,Product Defect,27-11-2023,56
10073,Invoice,1004655,1004655,29-09-2023,29-10-2023,20-10-2023,-9,2989.06,EUR,No,,,,
10073,Invoice,1004632,1004632,16-10-2023,15-11-2023,07-11-2023,-8,6960.66,EUR,No,,,,
10073,Invoice,1004659,1004659,21-11-2023,21-12-2023,14-12-2023,-7,4713.03,EUR,No,,,,
10073,Invoice,1004643,1004643,27-11-2023,27-12-2023,09-01-2024,13,2183.72,EUR,No,,,,
10073,Invoice,1004634,1004634,08-12-2023,07-01-2024,03-01-2024,-4,263.47,EUR,No,,,,
10073,Invoice,1004642,1004642,19-12-2023,18-01-2024,04-01-2024,-14,3977.73,EUR,No,,,,
10073,Invoice,1004662,1004662,01-01-2024,31-01-2024,27-01-2024,-4,6222.55,EUR,No,,,,
10073,Invoice,1004623,1004623,06-01-2024,05-02-2024,03-02-2024,-2,5299.33,EUR,No,,,,
10073,Invoice,1004687,1004687,18-01-2024,17-02-2024,14-02-2024,-3,5979.54,EUR,No,,,,
10073,Invoice,1004670,1004670,30-01-2024,29-02-2024,25-02-2024,-4,5614.42,EUR,No,,,,
10073,Invoice,1004628,1004628,31-01-2024,01-03-2024,28-03-2024,27,5325.45,EUR,No,,,,
10073,Invoice,1004639,1004639,05-02-2024,06-03-2024,03-03-2024,-3,9191.47,EUR,No,,,,
10073,Invoice,1004631,1004631,11-02-2024,12-03-2024,16-05-2024,65,805.24,EUR,Yes,26-02-2024,Product Defect,12-05-2024,76
10073,Invoice,1004621,1004621,15-02-2024,16-03-2024,06-03-2024,-10,2750.51,EUR,Yes,29-02-2024,Delivery,05-03-2024,5
10073,Invoice,1004635,1004635,29-02-2024,30-03-2024,28-03-2024,-2,9529.06,EUR,No,,,,
10073,Invoice,1004684,1004684,08-03-2024,07-04-2024,30-03-2024,-8,8105.92,EUR,No,,,,
10073,Invoice,1004630,1004630,21-03-2024,20-04-2024,26-04-2024,6,2622.24,EUR,Yes,07-04-2024,Product Defect,22-04-2024,15
10073,Invoice,1004653,1004653,29-03-2024,28-04-2024,28-04-2024,0,1841.68,EUR,No,,,,
10073,Invoice,1004660,1004660,14-04-2024,14-05-2024,04-06-2024,21,2603.54,EUR,Yes,06-05-2024,Product Defect,02-06-2024,27
10073,Invoice,1004678,1004678,18-04-2024,18-05-2024,10-05-2024,-8,682.55,EUR,No,,,,
10073,Invoice,1004657,1004657,30-04-2024,30-05-2024,27-05-2024,-3,6089.87,EUR,No,,,,
10073,Credit Note,1006665,1004631,12-05-2024,12-05-2024,12-05-2024,0,-805.24,EUR,No,,,,
10073,Invoice,1004673,1004673,18-05-2024,17-06-2024,12-06-2024,-5,237.16,EUR,No,,,,
10073,Invoice,1004658,1004658,27-05-2024,26-06-2024,27-06-2024,1,3014.64,EUR,Yes,02-06-2024,Product Defect,22-06-2024,20
10073,Credit Note,1006668,1004660,02-06-2024,02-06-2024,02-06-2024,0,-2603.54,EUR,No,,,,
10073,Invoice,1004652,1004652,03-06-2024,03-07-2024,25-06-2024,-8,7099.32,EUR,No,,,,
10073,Invoice,1004665,1004665,21-06-2024,21-07-2024,06-07-2024,-15,8470.54,EUR,No,,,,
10073,Invoice,1004672,1004672,22-06-2024,22-07-2024,16-07-2024,-6,7334.73,EUR,No,,,,
10073,Credit Note,1006667,1004658,22-06-2024,22-06-2024,22-06-2024,0,-3014.64,EUR,No,,,,
10073,Invoice,1004620,1004620,17-07-2024,16-08-2024,02-08-2024,-14,3091.93,EUR,No,,,,
10073,Invoice,1004682,1004682,18-07-2024,17-08-2024,25-09-2024,39,4821.88,EUR,No,,,,
10073,Invoice,1004649,1004649,22-07-2024,21-08-2024,08-11-2024,79,690.84,EUR,Yes,06-08-2024,Pricing,03-11-2024,89
10073,Invoice,1004624,1004624,27-07-2024,26-08-2024,17-08-2024,-9,155.5,EUR,No,,,,
10073,Invoice,1004654,1004654,28-07-2024,27-08-2024,19-08-2024,-8,3371.85,EUR,No,,,,
10073,Invoice,1004668,1004668,29-07-2024,28-08-2024,04-10-2024,37,3973.04,EUR,Yes,25-08-2024,Billing,29-09-2024,35
10073,Invoice,1004661,1004661,10-08-2024,09-09-2024,29-08-2024,-11,1375.66,EUR,No,,,,
10073,Invoice,1004641,1004641,12-08-2024,11-09-2024,10-09-2024,-1,9525.65,EUR,No,,,,
10073,Invoice,1004633,1004633,16-08-2024,15-09-2024,07-11-2024,53,1833.58,EUR,Yes,02-09-2024,Product Defect,02-11-2024,61
10073,Invoice,1004666,1004666,16-08-2024,15-09-2024,01-09-2024,-14,7836.62,EUR,No,,,,
10073,Invoice,1004647,1004647,20-08-2024,19-09-2024,17-09-2024,-2,8679.48,EUR,No,,,,
10073,Invoice,1004663,1004663,27-09-2024,27-10-2024,17-10-2024,-10,5677.09,EUR,No,,,,
10073,Invoice,1004677,1004677,05-10-2024,04-11-2024,27-10-2024,-8,3662.98,EUR,No,,,,
10073,Invoice,1004683,1004683,06-10-2024,05-11-2024,28-11-2024,23,9782.23,EUR,Yes,31-10-2024,Pricing,27-11-2024,27
10073,Invoice,1004627,1004627,23-10-2024,22-11-2024,13-11-2024,-9,4926.99,EUR,No,,,,
10073,Invoice,1004685,1004685,25-10-2024,24-11-2024,12-11-2024,-12,4203.65,EUR,No,,,,
10073,Invoice,1004664,1004664,01-11-2024,01-12-2024,27-11-2024,-4,8431.73,EUR,No,,,,
10073,Invoice,1004686,1004686,02-11-2024,02-12-2024,26-11-2024,-6,1630.52,EUR,No,,,,
10073,Credit Note,1006666,1004633,02-11-2024,02-11-2024,02-11-2024,0,-1833.58,EUR,No,,,,
10073,Credit Note,1006669,1004683,27-11-2024,27-11-2024,27-11-2024,0,-9782.23,EUR,No,,,,
10073,Invoice,1004645,1004645,14-12-2024,13-01-2025,31-12-2024,-13,5763.41,EUR,No,,,,
10073,Invoice,1004640,1004640,24-12-2024,23-01-2025,18-01-2025,-5,4590.82,EUR,No,,,,
10074,Invoice,1004752,1004752,22-01-2023,23-03-2023,13-03-2023,-10,1818.26,EUR,No,,,,
10074,Invoice,1004697,1004697,12-02-2023,13-04-2023,03-05-2023,20,4557.92,EUR,Yes,24-03-2023,Pricing,29-04-2023,36
10074,Invoice,1004749,1004749,15-02-2023,16-04-2023,10-04-2023,-6,3745.5,EUR,No,,,,
10074,Invoice,1004717,1004717,22-02-2023,23-04-2023,17-04-2023,-6,9648.11,EUR,No,,,,
10074,Invoice,1004712,1004712,24-02-2023,25-04-2023,13-04-2023,-12,4430.36,EUR,No,,,,
10074,Invoice,1004765,1004765,02-03-2023,01-05-2023,30-04-2023,-1,3249.17,EUR,No,,,,
10074,Invoice,1004719,1004719,07-03-2023,06-05-2023,30-04-2023,-6,7378.4,EUR,No,,,,
10074,Invoice,1004716,1004716,28-03-2023,27-05-2023,19-05-2023,-8,7999.38,EUR,No,,,,
10074,Invoice,1004726,1004726,01-04-2023,31-05-2023,21-05-2023,-10,800.47,EUR,No,,,,
10074,Invoice,1004733,1004733,01-04-2023,31-05-2023,30-05-2023,-1,5016.2,EUR,No,,,,
10074,Invoice,1004700,1004700,05-04-2023,04-06-2023,29-05-2023,-6,3283.74,EUR,No,,,,
10074,Invoice,1004737,1004737,05-04-2023,04-06-2023,03-06-2023,-1,7662.14,EUR,No,,,,
10074,Invoice,1004766,1004766,08-04-2023,07-06-2023,03-06-2023,-4,8644.18,EUR,No,,,,
10074,Invoice,1004725,1004725,15-04-2023,14-06-2023,05-06-2023,-9,1899.81,EUR,No,,,,
10074,Invoice,1004742,1004742,18-04-2023,17-06-2023,13-06-2023,-4,6062.43,EUR,No,,,,
10074,Invoice,1004688,1004688,19-04-2023,18-06-2023,18-06-2023,0,9221.35,EUR,No,,,,
10074,Invoice,1004689,1004689,21-04-2023,20-06-2023,04-07-2023,14,2498.99,EUR,No,,,,
10074,Invoice,1004745,1004745,01-05-2023,30-06-2023,29-06-2023,-1,3846.64,EUR,No,,,,
10074,Invoice,1004747,1004747,28-05-2023,27-07-2023,24-07-2023,-3,7445.2,EUR,No,,,,
10074,Invoice,1004709,1004709,31-05-2023,30-07-2023,23-07-2023,-7,1580.84,EUR,No,,,,
10074,Invoice,1004759,1004759,20-06-2023,19-08-2023,18-08-2023,-1,3854.5,EUR,No,,,,
10074,Invoice,1004691,1004691,05-07-2023,03-09-2023,22-08-2023,-12,756.16,EUR,Yes,11-07-2023,Pricing,17-08-2023,37
10074,Invoice,1004698,1004698,12-07-2023,10-09-2023,27-08-2023,-14,2397.12,EUR,No,,,,
10074,Invoice,1004724,1004724,15-07-2023,13-09-2023,13-10-2023,30,9021.06,EUR,Yes,12-09-2023,Delivery,11-10-2023,29
10074,Invoice,1004718,1004718,07-08-2023,06-10-2023,01-10-2023,-5,4521.02,EUR,No,,,,
10074,Invoice,1004729,1004729,14-08-2023,13-10-2023,07-10-2023,-6,7171.59,EUR,No,,,,
10074,Invoice,1004731,1004731,24-08-2023,23-10-2023,07-10-2023,-16,4367.82,EUR,Yes,08-09-2023,Delivery,02-10-2023,24
10074,Invoice,1004736,1004736,24-09-2023,23-11-2023,20-11-2023,-3,6889.06,EUR,No,,,,
10074,Invoice,1004754,1004754,06-10-2023,05-12-2023,29-11-2023,-6,2541.6,EUR,No,,,,
10074,Credit Note,1006671,1004724,11-10-2023,11-10-2023,11-10-2023,0,-9021.06,EUR,No,,,,
10074,Invoice,1004711,1004711,15-10-2023,14-12-2023,07-12-2023,-7,4003.65,EUR,No,,,,
10074,Invoice,1004735,1004735,03-11-2023,02-01-2024,27-12-2023,-6,8686.82,EUR,No,,,,
10074,Invoice,1004702,1004702,25-11-2023,24-01-2024,16-01-2024,-8,4833.47,EUR,No,,,,
10074,Invoice,1004738,1004738,25-11-2023,24-01-2024,21-01-2024,-3,7770.05,EUR,No,,,,
10074,Invoice,1004692,1004692,01-12-2023,30-01-2024,20-01-2024,-10,5974.39,EUR,No,,,,
10074,Invoice,1004750,1004750,08-12-2023,06-02-2024,03-02-2024,-3,4994.35,EUR,No,,,,
10074,Invoice,1004732,1004732,23-12-2023,21-02-2024,18-02-2024,-3,9605.53,EUR,No,,,,
10074,Invoice,1004728,1004728,28-12-2023,26-02-2024,12-02-2024,-14,3071.57,EUR,No,,,,
10074,Invoice,1004744,1004744,30-12-2023,28-02-2024,01-04-2024,33,9715.8,EUR,No,,,,
10074,Invoice,1004695,1004695,05-01-2024,05-03-2024,25-02-2024,-9,2542.29,EUR,No,,,,
10074,Invoice,1004710,1004710,06-01-2024,06-03-2024,28-02-2024,-7,1690.81,EUR,No,,,,
10074,Invoice,1004764,1004764,16-01-2024,16-03-2024,15-03-2024,-1,2366.41,EUR,No,,,,
10074,Invoice,1004694,1004694,19-01-2024,19-03-2024,06-03-2024,-13,5662.87,EUR,No,,,,
10074,Invoice,1004706,1004706,03-02-2024,03-04-2024,13-04-2024,10,321.67,EUR,No,,,,
10074,Invoice,1004723,1004723,06-02-2024,06-04-2024,28-03-2024,-9,6879.77,EUR,No,,,,
10074,Invoice,1004704,1004704,10-02-2024,10-04-2024,07-04-2024,-3,6876.31,EUR,No,,,,
10074,Invoice,1004722,1004722,23-02-2024,23-04-2024,03-05-2024,10,4557.91,EUR,No,,,,
10074,Invoice,1004699,1004699,28-02-2024,28-04-2024,28-04-2024,0,8823.59,EUR,No,,,,
10074,Invoice,1004743,1004743,05-03-2024,04-05-2024,27-03-2024,-38,5963.05,EUR,Yes,11-03-2024,Delivery,23-03-2024,12
10074,Invoice,1004751,1004751,08-03-2024,07-05-2024,27-06-2024,51,5368.18,EUR,Yes,09-04-2024,Billing,25-06-2024,77
10074,Invoice,1004758,1004758,11-03-2024,10-05-2024,06-05-2024,-4,1101.37,EUR,No,,,,
10074,Invoice,1004701,1004701,17-03-2024,16-05-2024,03-05-2024,-13,8260.14,EUR,No,,,,
10074,Invoice,1004762,1004762,24-03-2024,23-05-2024,16-06-2024,24,5131.01,EUR,No,,,,
10074,Invoice,1004768,1004768,29-03-2024,28-05-2024,26-05-2024,-2,292.03,EUR,No,,,,
10074,Invoice,1004713,1004713,02-04-2024,01-06-2024,17-05-2024,-15,7954.45,EUR,No,,,,
10074,Invoice,1004707,1004707,16-04-2024,15-06-2024,06-06-2024,-9,1876.35,EUR,No,,,,
10074,Invoice,1004769,1004769,08-05-2024,07-07-2024,04-07-2024,-3,8349.77,EUR,No,,,,
10074,Invoice,1004715,1004715,14-05-2024,13-07-2024,11-07-2024,-2,4349.21,EUR,No,,,,
10074,Invoice,1004693,1004693,26-05-2024,25-07-2024,15-07-2024,-10,4429.78,EUR,No,,,,
10074,Invoice,1004739,1004739,28-05-2024,27-07-2024,12-07-2024,-15,4359.4,EUR,No,,,,
10074,Invoice,1004734,1004734,10-06-2024,09-08-2024,01-08-2024,-8,3975.79,EUR,No,,,,
10074,Invoice,1004753,1004753,18-06-2024,17-08-2024,10-08-2024,-7,5205.34,EUR,Yes,06-07-2024,Billing,07-08-2024,32
10074,Invoice,1004748,1004748,20-06-2024,19-08-2024,04-08-2024,-15,9217.96,EUR,No,,,,
10074,Invoice,1004727,1004727,04-07-2024,02-09-2024,18-08-2024,-15,1412.99,EUR,No,,,,
10074,Invoice,1004767,1004767,10-07-2024,08-09-2024,27-08-2024,-12,3757.56,EUR,No,,,,
10074,Invoice,1004761,1004761,12-07-2024,10-09-2024,05-09-2024,-5,5119.48,EUR,No,,,,
10074,Invoice,1004705,1004705,19-07-2024,17-09-2024,14-09-2024,-3,5909.29,EUR,No,,,,
10074,Invoice,1004720,1004720,19-07-2024,17-09-2024,17-09-2024,0,6335.77,EUR,No,,,,
10074,Invoice,1004756,1004756,20-07-2024,18-09-2024,07-09-2024,-11,6040.96,EUR,No,,,,
10074,Invoice,1004760,1004760,24-08-2024,23-10-2024,09-10-2024,-14,453.47,EUR,No,,,,
10074,Invoice,1004741,1004741,26-08-2024,25-10-2024,24-10-2024,-1,7116.73,EUR,No,,,,
10074,Invoice,1004690,1004690,11-09-2024,10-11-2024,29-10-2024,-12,4300.47,EUR,No,,,,
10074,Invoice,1004740,1004740,05-10-2024,04-12-2024,04-12-2024,0,9928.21,EUR,No,,,,
10074,Invoice,1004763,1004763,07-10-2024,06-12-2024,06-01-2025,31,2908.21,EUR,Yes,16-10-2024,Product Defect,03-01-2025,79
10074,Invoice,1004746,1004746,12-10-2024,11-12-2024,04-12-2024,-7,8750.85,EUR,No,,,,
10074,Invoice,1004721,1004721,15-10-2024,14-12-2024,04-01-2025,21,7045.85,EUR,Yes,10-11-2024,Billing,02-01-2025,53
10074,Invoice,1004703,1004703,21-10-2024,20-12-2024,09-12-2024,-11,2911.76,EUR,No,,,,
10074,Invoice,1004757,1004757,09-11-2024,08-01-2025,25-12-2024,-14,1005.27,EUR,No,,,,
10074,Invoice,1004708,1004708,22-11-2024,21-01-2025,08-01-2025,-13,782.48,EUR,No,,,,
10074,Invoice,1004696,1004696,10-12-2024,08-02-2025,06-02-2025,-2,1304.58,EUR,No,,,,
10074,Invoice,1004730,1004730,10-12-2024,08-02-2025,04-02-2025,-4,3155.03,EUR,No,,,,
10074,Invoice,1004755,1004755,17-12-2024,15-02-2025,06-02-2025,-9,4528.45,EUR,No,,,,
10074,Invoice,1004714,1004714,22-12-2024,20-02-2025,10-02-2025,-10,6404.94,EUR,No,,,,
10074,Credit Note,1006670,1004721,02-01-2025,02-01-2025,02-01-2025,0,-7045.85,EUR,No,,,,
10075,Invoice,1004780,1004780,05-01-2023,06-03-2023,26-02-2023,-8,4055.97,EUR,No,,,,
10075,Invoice,1004854,1004854,09-01-2023,10-03-2023,09-04-2023,30,2497.95,EUR,No,,,,
10075,Invoice,1004820,1004820,02-03-2023,01-05-2023,26-04-2023,-5,1581.01,EUR,No,,,,
10075,Invoice,1004788,1004788,06-03-2023,05-05-2023,14-05-2023,9,9516.18,EUR,No,,,,
10075,Invoice,1004801,1004801,13-03-2023,12-05-2023,04-05-2023,-8,6067.11,EUR,No,,,,
10075,Invoice,1004785,1004785,14-03-2023,13-05-2023,10-05-2023,-3,990.31,EUR,No,,,,
10075,Invoice,1004845,1004845,27-03-2023,26-05-2023,19-05-2023,-7,9679.31,EUR,No,,,,
10075,Invoice,1004822,1004822,01-04-2023,31-05-2023,25-05-2023,-6,1815.46,EUR,No,,,,
10075,Invoice,1004770,1004770,02-04-2023,01-06-2023,22-05-2023,-10,8519.58,EUR,No,,,,
10075,Invoice,1004831,1004831,07-04-2023,06-06-2023,04-06-2023,-2,3740.77,EUR,No,,,,
10075,Invoice,1004790,1004790,11-04-2023,10-06-2023,09-06-2023,-1,5592.98,EUR,No,,,,
10075,Invoice,1004794,1004794,17-04-2023,16-06-2023,13-06-2023,-3,5605.11,EUR,No,,,,
10075,Invoice,1004852,1004852,18-04-2023,17-06-2023,07-06-2023,-10,9743.59,EUR,No,,,,
10075,Invoice,1004843,1004843,29-04-2023,28-06-2023,20-06-2023,-8,8425.93,EUR,No,,,,
10075,Invoice,1004819,1004819,08-05-2023,07-07-2023,23-06-2023,-14,4098.56,EUR,No,,,,
